AREA_BRUTA,QUARTOS,FINALIDADE,FREGUESIA,REF,ESTADO,AREA_TERRENO,ESTACIONAMENTO,C_BANHO,CONCELHO,TIPO_DE_IMOVEL,PRECO_DE_ARRENDAMENTO,DISTRITO,ZONA,CERT_ENERG,PRECO_DE_VENDA
750,-1,VENDA,SAMIL,292160085,ND,750,-1,-1,BRAGANCA,LOTE_DE_TERRENO,-1,BRAGANCA,-1,-1,130000
754,-1,VENDA,SAMIL,292160084,ND,754,-1,-1,BRAGANCA,LOTE_DE_TERRENO,-1,BRAGANCA,-1,-1,130000
754,-1,VENDA,SAMIL,292160083,ND,754,-1,-1,BRAGANCA,LOTE_DE_TERRENO,-1,BRAGANCA,-1,-1,130000
852,-1,VENDA,SAMIL,292160082,ND,852,-1,-1,BRAGANCA,LOTE_DE_TERRENO,-1,BRAGANCA,-1,-1,155000
896,-1,VENDA,SAMIL,292160081,ND,896,-1,-1,BRAGANCA,LOTE_DE_TERRENO,-1,BRAGANCA,-1,-1,155000
896,-1,VENDA,SAMIL,292160080,ND,896,-1,-1,BRAGANCA,LOTE_DE_TERRENO,-1,BRAGANCA,-1,-1,155000
104,2,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160079,USADO,-1,-1,-1,BRAGANCA,APARTAMENTO,-1,BRAGANCA,-1,C,100000
-1,-1,VENDA,GOSTEI,292160078,ND,300,-1,-1,BRAGANCA,MORADIA,-1,BRAGANCA,-1,-1,66500
-1,-1,VENDA,AZINHOSO,286160120,ND,10906,-1,-1,MOGADOURO,TERRENO,-1,BRAGANCA,-1,-1,15500
14500,-1,VENDA,BACAL,292160074,ND,-1,-1,-1,BRAGANCA,QUINTA,-1,BRAGANCA,-1,-1,450000
115,3,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160073,USADO,-1,-1,2,BRAGANCA,APARTAMENTO,-1,BRAGANCA,-1,-1,95000
310,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160072,USADO,-1,-1,-1,BRAGANCA,RESTAURANTE,-1,BRAGANCA,-1,-1,-1
5000,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160068,ND,5000,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,57000
30,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160066,USADO,-1,-1,1,BRAGANCA,ESCRITORIO,-1,BRAGANCA,-1,-1,10000
205,-1,VENDA,TORRE_DE_MONCORVO,292160065,USADO,655,-1,-1,TORRE_DE_MONCORVO,ARMAZEM,-1,BRAGANCA,-1,-1,56000
-1,-1,VENDA,SAO_MARTINHO_DE_ANGUEIRA,286160119,ND,3700,-1,-1,MIRANDA_DO_DOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,50000
110,3,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160063,USADO,-1,-1,1,BRAGANCA,APARTAMENTO,-1,BRAGANCA,-1,-1,75000
58,-1,VENDA,PENAS_ROIAS,286160118,USADO,-1,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,20500
154,-1,VENDA,BRUNHOZINHO_CASTANHEIRA_E_SANHOANE,286160117,USADO,-1,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,22000
3000,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160062,ND,3000,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,105000
205,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160061,USADO,-1,-1,-1,BRAGANCA,MORADIA,-1,BRAGANCA,-1,-1,250000
2250,-1,VENDA,SAMIL,292160060,ND,2250,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,85000
154,-1,VENDA,SAMIL,292160059,USADO,-1,-1,-1,BRAGANCA,MORADIA,-1,BRAGANCA,-1,-1,75000
50,-1,VENDA,PODENCE_E_SANTA_COMBINHA,292160058,ND,50,-1,-1,MACEDO_DE_CAVALEIROS,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,20000
1012,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160055,USADO,-1,-1,-1,BRAGANCA,ARMAZEM,-1,BRAGANCA,-1,-1,440000
670,4,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160051,USADO,3000,-1,5,BRAGANCA,MORADIA,-1,BRAGANCA,-1,E,-1
370,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160049,ND,370,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,45000
400,-1,VENDA,SAMIL,292160043,ND,400,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,40000
10000,-1,VENDA,-1,292160041,ND,10000,-1,-1,BRAGANCA,LOTE_INDUSTRIAL,-1,BRAGANCA,-1,-1,120000
128,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160040,USADO,-1,-1,-1,BRAGANCA,LOJA,-1,BRAGANCA,-1,-1,75000
1000,-1,VENDA,CEDAES,292160039,ND,1000,-1,-1,MIRANDELA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,72000
181,3,VENDA,MIRANDA_DO_DOURO,286160110,USADO,112,2,3,MIRANDA_DO_DOURO,MORADIA,-1,BRAGANCA,-1,D,135000
201,4,VENDA,MIRANDA_DO_DOURO,286160109,USADO,226,-1,-1,MIRANDA_DO_DOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,66000
257,-1,VENDA,CABECA_BOA,292160036,USADO,-1,-1,-1,TORRE_DE_MONCORVO,MORADIA,-1,BRAGANCA,-1,-1,76500
123,3,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160035,USADO,-1,1,-1,BRAGANCA,APARTAMENTO,-1,BRAGANCA,-1,D,98500
117,3,VENDA,BEMPOSTA,286160108,USADO,-1,-1,1,MOGADOURO,MORADIA_GEMINADA,-1,BRAGANCA,-1,-1,67000
405,4,VENDA,SAMIL,292160034,USADO,741,2,4,BRAGANCA,MORADIA,-1,BRAGANCA,-1,E,280000
660,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160031,ND,660,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,66500
250,4,VENDA,VIMIOSO,286160107,USADO,349,-1,2,VIMIOSO,MORADIA_ISOLADA,-1,BRAGANCA,-1,-1,133000
480,-1,VENDA,VILA_FLOR_E_NABO,286160106,USADO,640,-1,-1,VILA_FLOR,CASA_SENHORIAL,-1,BRAGANCA,-1,E,-1
300,-1,VENDA,FRECHAS,292160029,USADO,4900,-1,-1,MIRANDELA,MORADIA,-1,BRAGANCA,-1,D,350000
178,5,VENDA,FRECHAS,292160028,USADO,-1,-1,3,MIRANDELA,MORADIA,-1,BRAGANCA,-1,C,165000
97,2,VENDA,MIRANDA_DO_DOURO,286160105,USADO,-1,-1,1,MIRANDA_DO_DOURO,APARTAMENTO,-1,BRAGANCA,-1,D,85000
112,-1,VENDA,MIRANDA_DO_DOURO,286160104,ND,2000,-1,-1,MIRANDA_DO_DOURO,QUINTINHA,-1,BRAGANCA,-1,F,200000
-1,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160103,ND,340,-1,-1,MOGADOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,51200
264,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160017,CONSTRUCAO,435,-1,-1,BRAGANCA,MORADIA,-1,BRAGANCA,-1,-1,-1
310,4,VENDA,GIMONDE,292160015,USADO,8000,-1,3,BRAGANCA,MORADIA,-1,BRAGANCA,-1,-1,350000
180,3,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160014,USADO,235,-1,-1,BRAGANCA,MORADIA,-1,BRAGANCA,-1,E,210000
475,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160013,ND,475,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,80000
200,-1,VENDA,SAMIL,292160012,ND,200,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,53000
247,-1,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160010,ND,247,-1,-1,BRAGANCA,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,47000
156,3,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160009,USADO,-1,-1,2,BRAGANCA,APARTAMENTO,-1,BRAGANCA,-1,E,60000
378,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160099,ND,408,-1,-1,MOGADOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,66500
258,4,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160097,USADO,-1,-1,3,MOGADOURO,MORADIA,-1,BRAGANCA,-1,-1,155000
300,4,VENDA,CASTRO_DE_AVELAS,292160008,NOVO,780,6,3,BRAGANCA,MORADIA,-1,BRAGANCA,-1,E,400000
181,6,VENDA,SENDIM_E_ATENOR,286160096,USADO,-1,-1,2,MIRANDA_DO_DOURO,MORADIA,-1,BRAGANCA,-1,F,57000
259,5,VENDA,SE_SANTA_MARIA_E_MEIXEDO,292160007,USADO,387,4,6,BRAGANCA,MORADIA,-1,BRAGANCA,-1,-1,352000
880,5,VENDA,FELGAR_E_SOUTO_DA_VELHA,256160162,USADO,750,2,3,TORRE_DE_MONCORVO,MORADIA_ISOLADA,-1,BRAGANCA,-1,A,175000
119,2,VENDA,MIRANDA_DO_DOURO,286160092,USADO,-1,1,1,MIRANDA_DO_DOURO,APARTAMENTO,-1,BRAGANCA,-1,D,91500
-1,-1,VENDA,MIRANDA_DO_DOURO,286160091,ND,336,-1,-1,MIRANDA_DO_DOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,86500
-1,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160090,ND,375,-1,-1,MOGADOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,46500
-1,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160089,ND,450,-1,-1,MOGADOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,56500
-1,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160088,ND,246,-1,-1,MOGADOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,51500
100,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160086,USADO,-1,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,37000
87,2,VENDA_ARRENDAMENTO,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160084,USADO,-1,-1,2,MOGADOURO,APARTAMENTO,200,BRAGANCA,-1,-1,76500
285,4,VENDA,AZINHOSO,286160082,USADO,693,2,3,MOGADOURO,MORADIA_ISOLADA,-1,BRAGANCA,-1,E,220000
580,-1,VENDA,VIMIOSO,286160081,USADO,2500,-1,-1,VIMIOSO,OUTRO_TIPO,-1,BRAGANCA,-1,-1,200000
-1,-1,VENDA,MALHADAS,286160080,ND,45678,-1,-1,MIRANDA_DO_DOURO,TERRENO_RÚSTICO,-1,BRAGANCA,-1,-1,150000
55,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160078,USADO,-1,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,F,50000
145,3,VENDA,BEMPOSTA,286160077,USADO,515,2,3,MOGADOURO,MORADIA,-1,BRAGANCA,-1,F,70000
-1,-1,VENDA,MIRANDA_DO_DOURO,286160071,ND,658,-1,-1,MIRANDA_DO_DOURO,LOTE_DE_TERRENO,-1,BRAGANCA,-1,-1,60000
-1,-1,VENDA,VALE_DE_FRADES_E_AVELANOSO,286160070,ND,44800,-1,-1,VIMIOSO,TERRENO_RÚSTICO,-1,BRAGANCA,-1,-1,65000
95,3,VENDA,TO,286160069,USADO,-1,-1,2,MOGADOURO,MORADIA,-1,BRAGANCA,-1,F,90000
170,3,VENDA,VIMIOSO,286160068,USADO,95,-1,2,VIMIOSO,MORADIA,-1,BRAGANCA,-1,-1,43000
280,2,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160066,CONSTRUCAO,93,-1,3,MOGADOURO,MORADIA,-1,BRAGANCA,-1,-1,160000
324,-1,VENDA,PENAS_ROIAS,286160065,USADO,207,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,45000
-1,-1,VENDA,MIRANDA_DO_DOURO,286160064,ND,613,-1,-1,MIRANDA_DO_DOURO,LOTE_DE_TERRENO,-1,BRAGANCA,-1,-1,60000
160,-1,VENDA,DUAS_IGREJAS,286160063,NOVO,-1,-1,-1,MIRANDA_DO_DOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,45000
70,2,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160062,USADO,-1,-1,1,MOGADOURO,APARTAMENTO,-1,BRAGANCA,-1,D,47500
64,-1,VENDA,BRUCO,286160060,USADO,-1,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,17500
47,-1,VENDA,CASTELO_BRANCO,286160057,USADO,-1,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,15000
70,2,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160056,USADO,-1,-1,1,MOGADOURO,APARTAMENTO,-1,BRAGANCA,-1,F,57500
397,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160054,ND,455,-1,-1,MOGADOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,65000
456,7,VENDA,SENDIM_E_ATENOR,286160050,USADO,720,2,2,MIRANDA_DO_DOURO,MORADIA_RÚSTICA,-1,BRAGANCA,-1,-1,115000
412,-1,VENDA,VIMIOSO,286160048,USADO,-1,-1,-1,VIMIOSO,PREDIO,-1,BRAGANCA,-1,C,210000
373,-1,VENDA,CACARELHOS_E_ANGUEIRA,286160046,USADO,-1,-1,-1,VIMIOSO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,70000
120,-1,VENDA,CACARELHOS_E_ANGUEIRA,286160043,CONSTRUCAO,-1,-1,-1,VIMIOSO,MORADIA_RÚSTICA,-1,BRAGANCA,-1,-1,39900
90,2,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160042,USADO,-1,-1,1,MOGADOURO,APARTAMENTO,-1,BRAGANCA,-1,E,83000
293,4,VENDA,SENDIM_E_ATENOR,286160041,USADO,228,3,4,MIRANDA_DO_DOURO,MORADIA,-1,BRAGANCA,-1,C,150000
-1,-1,VENDA,SENDIM_E_ATENOR,286160040,ND,6600,-1,-1,MIRANDA_DO_DOURO,TERRENO_RÚSTICO,-1,BRAGANCA,-1,-1,70000
621,-1,VENDA,DUAS_IGREJAS,286160035,USADO,473,-1,-1,MIRANDA_DO_DOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,110000
-1,-1,VENDA,MIRANDA_DO_DOURO,286160033,ND,2640,-1,-1,MIRANDA_DO_DOURO,TERRENO,-1,BRAGANCA,-1,-1,23000
270,4,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160032,USADO,-1,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,60000
450,5,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160031,USADO,790,3,3,MOGADOURO,MORADIA,-1,BRAGANCA,-1,D,235000
12400,-1,VENDA,FELGAR_E_SOUTO_DA_VELHA,256160056,ND,12200,-1,-1,TORRE_DE_MONCORVO,TERRENO,-1,BRAGANCA,-1,-1,12500
120,2,VENDA,ALGOSO_CAMPO_DE_VIBORAS_E_UVA,286160029,CONSTRUCAO,-1,3,1,VIMIOSO,MORADIA_RÚSTICA,-1,BRAGANCA,-1,F,50000
-1,-1,VENDA,VIMIOSO,286160022,ND,18205,-1,-1,VIMIOSO,TERRENO_RÚSTICO,-1,BRAGANCA,-1,-1,40000
212,8,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160021,USADO,-1,-1,4,MOGADOURO,PREDIO,-1,BRAGANCA,-1,-1,99000
-1,-1,VENDA,MIRANDA_DO_DOURO,286160020,ND,1431,-1,-1,MIRANDA_DO_DOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,59900
181,-1,VENDA,VILA_CHA_DE_BRACIOSA,286160016,USADO,212,-1,-1,MIRANDA_DO_DOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,F,25000
190,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160014,USADO,-1,-1,-1,MOGADOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,32500
-1,-1,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160011,ND,200,-1,-1,MOGADOURO,TERRENO_PARA_CONSTRUCAO,-1,BRAGANCA,-1,-1,30000
288,-1,VENDA,MIRANDA_DO_DOURO,286160010,CONSTRUCAO,192,-1,-1,MIRANDA_DO_DOURO,MORADIA_GEMINADA,-1,BRAGANCA,-1,-1,75000
288,-1,VENDA,MIRANDA_DO_DOURO,286160009,CONSTRUCAO,199,-1,-1,MIRANDA_DO_DOURO,MORADIA_GEMINADA,-1,BRAGANCA,-1,-1,75000
294,5,VENDA,MOGADOURO_VALVERDE_VALE_DE_PORCO_E_VILAR_DE_REI,286160007,USADO,-1,3,4,MOGADOURO,MORADIA,-1,BRAGANCA,-1,F,200000
390,4,VENDA,FELGAR_E_SOUTO_DA_VELHA,286160006,USADO,1400,2,3,TORRE_DE_MONCORVO,MORADIA,-1,BRAGANCA,-1,F,155000
120,-1,VENDA,VILA_CHA_DE_BRACIOSA,286160004,ND,1213,-1,-1,MIRANDA_DO_DOURO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,25000
140,3,VENDA_ARRENDAMENTO,CARVICAIS,256160042,USADO,1210,2,2,TORRE_DE_MONCORVO,MORADIA_ISOLADA,300,BRAGANCA,-1,E,149000
104,-1,VENDA,TORRE_DE_MONCORVO,256160016,USADO,65,-1,2,TORRE_DE_MONCORVO,LOJA,-1,BRAGANCA,-1,-1,-1
43765,-1,VENDA,VALTORNO_E_MOURAO,256160008,ND,43765,-1,-1,VILA_FLOR,QUINTA,-1,BRAGANCA,-1,-1,85000
80,-1,VENDA,URROS_E_PEREDO_DOS_CASTELHANOS,256150260,USADO,-1,-1,-1,TORRE_DE_MONCORVO,MORADIA_PARA_RESTAURAR,-1,BRAGANCA,-1,-1,12500
-1,-1,VENDA,MIRANDELA,256150259,ND,390,-1,-1,MIRANDELA,TERRENO_URBANO,-1,BRAGANCA,-1,-1,50000
168,4,VENDA,TORRE_DE_MONCORVO,256150208,USADO,28,2,3,TORRE_DE_MONCORVO,MORADIA_ISOLADA,-1,BRAGANCA,-1,F,-1
